1	117.9166667	249.8571429	117.9166667
2	222.25	278.3214286	104.3333333
3	304.4166667	280.5	82.16666667
4	381.5833333	275.875	77.16666667
5	450.1666667	278.7857143	68.58333333
6	524.1666667	295.9285714	74
7	580.0833333	300.2346939	55.91666667
8	624.4166667	290.1607143	44.33333333
9	671.8333333	287.7619048	47.41666667
10	716.9166667	287.3785714	45.08333333
11	752.6666667	282.2012987	35.75
12	784.25	276.4761905	31.58333333
13	815.1666667	272.0934066	30.91666667
14	846.5	267.7602041	31.33333333
15	876.1666667	266.347619	29.66666667
16	911.4166667	265.9330357	35.25
17	945	264.6848739	33.58333333
18	973.1666667	262.0674603	28.16666667
19	998.4166667	257.7406015	25.25
20	1023.166667	255.3178571	24.75
21	1051.666667	254.0884354	28.5
22	1074.75	250.1525974	23.08333333
23	1094	246.3447205	19.25
24	1114.75	243.8125	20.75
25	1144.75	243.4142857	30
26	1166.916667	242.2032967	22.16666667
27	1189.416667	241.4761905	22.5
28	1206.833333	238.5306122	17.41666667
29	1225.833333	236.0147783	19
30	1242.416667	233.7214286	16.58333333
31	1262.166667	232.0921659	19.75
32	1279.916667	230.6852679	17.75
33	1294.166667	229.1363636	14.25
34	1311.166667	228.2983193	17
35	1328.083333	227.5714286	16.91666667
36	1347.5	227.4345238	19.41666667
37	1364.416667	226.3185328	16.91666667
38	1385.166667	225.7518797	20.75
39	1399.833333	225.3571429	14.66666667
40	1418.583333	224.8428571	18.75
41	1433.833333	224.3414634	15.25
42	1449.5	223.6734694	15.66666667
43	1463.166667	221.9285714	13.66666667
44	1476.833333	220.3279221	13.66666667
45	1488.833333	219.2031746	12
46	1501.75	217.6630435	12.91666667
47	1511.916667	216.5151976	10.16666667
48	1525.666667	215.6755952	13.75
49	1542.666667	215.2274052	17
50	1554.916667	214.2871429	12.25
51	1570.166667	214.0560224	15.25
52	1582.166667	212.9876374	12
53	1596.416667	212.203504	14.25
54	1615.666667	211.9722222	19.25
55	1627.166667	211.3662338	11.5
56	1638.75	210.4170918	11.58333333
57	1650.083333	210.1553885	11.33333333
58	1662.083333	209.8830049	12
59	1673.416667	209.5133172	11.33333333
60	1687.666667	208.65	14.25
61	1703.416667	207.9918033	15.75
62	1715.083333	207.5057604	11.66666667
63	1726.083333	207.4024943	11
64	1738	207.2912946	11.91666667
65	1748.833333	206.5725275	10.83333333
66	1760.166667	205.8820346	11.33333333
67	1772.75	205.7707889	12.58333333
68	1784.833333	205.9936975	12.08333333
69	1796.833333	206.0113872	12
70	1810.5	205.6173469	13.66666667
71	1820.25	205.4537223	9.75
72	1833.666667	205.5128968	13.41666667
73	1849.75	204.9324853	16.08333333
74	1869.166667	205.7905405	19.41666667
75	1884	205.6809524	14.83333333
76	1897.416667	205.6306391	13.41666667
77	1907.416667	205.0788497	10
78	1918	204.293956	10.58333333
79	1931.166667	204.3824593	13.16666667
80	1940.25	203.4482143	9.083333333
81	1951.75	202.7601411	11.5
82	1962.583333	202.891115	10.83333333
83	1973.75	202.8141136	11.16666667
84	1985.083333	202.4056122	11.33333333
85	1995.416667	202.3151261	10.33333333
86	2004.166667	201.8380399	8.75
87	2012.5	201.5402299	8.333333333
88	2020.666667	201.038961	8.166666667
89	2034.083333	201.2271268	13.41666667
90	2040.416667	200.7738095	6.333333333
91	2048.083333	200.222135	7.666666667
92	2053.916667	199.6661491	5.833333333
93	2062.583333	199.5168971	8.666666667
94	2069.5	199.1823708	6.916666667
95	2079.333333	198.6631579	9.833333333
96	2087.166667	198.4895833	7.833333333
97	2096.583333	198.3865979	9.416666667
98	2105.416667	198.7186589	8.833333333
99	2117.75	198.4516595	12.33333333
100	2129.75	198.4578571	12
101	2137.833333	198.0289958	8.083333333
102	2152.666667	198.8263305	14.83333333
103	2165.25	199.2503467	12.58333333
104	2174.25	198.657967	9
105	2181.916667	198.6863946	7.666666667
106	2191.083333	198.416442	9.166666667
107	2200.166667	198.064753	9.083333333
108	2212.166667	198.3029101	12
109	2219.583333	198.1120577	7.416666667
110	2228.5	197.8681818	8.916666667
111	2237.833333	197.8906049	9.333333333
112	2247.5	197.6339286	9.666666667
113	2257.583333	197.7262958	10.08333333
114	2263.916667	197.5250627	6.333333333
115	2273.416667	197.5813665	9.5
116	2282.583333	197.3337438	9.166666667
117	2291	197.1227106	8.416666667
118	2299	196.933414	8
119	2305.666667	196.545018	6.666666667
120	2314.583333	196.3345238	8.916666667
121	2326.333333	196.596222	11.75
122	2335.583333	196.6299766	9.25
123	2346.416667	196.4947735	10.83333333
124	2354.333333	196.1774194	7.916666667
125	2361.25	196.1445714	6.916666667
126	2368.5	196.1077098	7.25
127	2376.25	195.8385827	7.75
128	2383.666667	195.6104911	7.416666667
129	2391.25	195.3366556	7.583333333
130	2397.5	195.1016484	6.25
131	2408.25	195.2410033	10.75
132	2415.5	195.4707792	7.25
133	2423.666667	195.5870032	8.166666667
134	2429.416667	195.5858209	5.75
135	2437.75	195.3513228	8.333333333
136	2445.25	195.0435924	7.5
137	2453.833333	195.3196038	8.583333333
138	2460.333333	195.2184265	6.5
139	2469.166667	195.0282631	8.833333333
140	2480	195.4882653	10.83333333
141	2488	195.4381966	8
142	2494.083333	195.3863179	6.083333333
143	2500.416667	195.1213786	6.333333333
144	2506.333333	194.7738095	5.916666667
145	2513.416667	194.6950739	7.083333333
146	2522.75	194.803816	9.333333333
147	2530.25	194.6078717	7.5
148	2539	194.75	8.75
149	2544.833333	194.8408437	5.833333333
150	2552.083333	194.9614286	7.25
151	2557.25	194.538789	5.166666667
152	2563.583333	194.3078008	6.333333333
153	2570.083333	194.3225957	6.5
154	2575.333333	194.1776438	5.25
155	2583.666667	194.2110599	8.333333333
156	2590.666667	194.1996337	7
157	2598.416667	194.1091902	7.75
158	2606.833333	194.0402351	8.416666667
159	2616.083333	193.9447439	9.25
160	2626.166667	193.9308036	10.08333333
161	2633.166667	193.6424135	7
162	2639.166667	193.383157	6
